"id","attributes","description","image_urls","price","product_id","product_name","stock","category_id","version"
"374","{""size"": ""65 cm (Size L)"", ""brand"": ""Decathlon (Domyos)"", ""sport"": ""Gym/Pilates"", ""category"": ""Fitness Equipment"", ""weightCapacity"": ""Up to 130 kg""}","Perfect for your gym routines, Pilates, and core strengthening. Engineered with anti-burst technology for safe workouts and optimal stability.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Decathlon_Domyos_Anti-Burst_Swiss_Ball/Decathlon_Domyos_Anti-Burst_Swiss_Ball_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Decathlon_Domyos_Anti-Burst_Swiss_Ball/Decathlon_Domyos_Anti-Burst_Swiss_Ball_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Decathlon_Domyos_Anti-Burst_Swiss_Ball/Decathlon_Domyos_Anti-Burst_Swiss_Ball_4.jpg""]","350.00","dG7XgsP4W1TzKLE","Decathlon Domyos Anti-Burst Swiss Ball",250,"38","1"
"375","{""brand"": ""Titleist"", ""sport"": ""Golf"", ""category"": ""Sports Equipment"", ""packaging"": ""Dozen (12 Balls)"", ""construction"": ""3-Piece""}","The #1 ball in golf. Designed for optimal flight and spin, providing total performance from tee to green with a very soft feel.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Titleist_Pro_V1_Golf_Balls/Titleist_Pro_V1_Golf_Balls_2.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Titleist_Pro_V1_Golf_Balls/Titleist_Pro_V1_Golf_Balls_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Titleist_Pro_V1_Golf_Balls/Titleist_Pro_V1_Golf_Balls_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Titleist_Pro_V1_Golf_Balls/Titleist_Pro_V1_Golf_Balls_5.jpg""]","1950.00","2xnKYjK6hi7gP6d","Titleist Pro V1 Golf Balls",300,"38","1"
"376","{""size"": ""Official Size"", ""brand"": ""Wilson"", ""sport"": ""American Football"", ""category"": ""Sports Equipment"", ""material"": ""100% Genuine Leather""}","The official game ball of the NFL. Handcrafted in Ada, Ohio, featuring exclusive Horween leather with a deep pebble grain for unparalleled grip.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Wilson_The_Duke_Official_NFL_Football/Wilson_The_Duke_Official_NFL_Football_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Wilson_The_Duke_Official_NFL_Football/Wilson_The_Duke_Official_NFL_Football_2.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Wilson_The_Duke_Official_NFL_Football/Wilson_The_Duke_Official_NFL_Football_3.jpg""]","4200.00","jvYkweRjwuJrQTU","Wilson The Duke Official NFL Football",60,"38","1"
"377","{""brand"": ""Reebok"", ""sport"": ""Gym/Strength Training"", ""weight"": ""5 kg"", ""category"": ""Fitness Equipment"", ""material"": ""High-Density Rubber""}","Enhance your gym workouts with this versatile 5kg medicine ball. Features dual handles for a secure grip during high-intensity core and strength exercises.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Reebok_Double_Grip_Medicine_Ball/Reebok_Double_Grip_Medicine_Ball_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Reebok_Double_Grip_Medicine_Ball/Reebok_Double_Grip_Medicine_Ball_3.jpg""]","1400.00","NEJnRRuDbYX60JG","Reebok Double Grip Medicine Ball",110,"38","1"
"378","{""brand"": ""Butterfly"", ""sport"": ""Table Tennis"", ""category"": ""Sports Equipment"", ""material"": ""Plastic (Poly)"", ""packaging"": ""Pack of 3 Balls""}","ITTF approved for professional competition. These 3-star plastic balls deliver perfect roundness, consistent bounce, and incredible durability.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Butterfly_G40%2B_3-Star_Table_Tennis_Balls/Butterfly_G40%2B_3-Star_Table_Tennis_Balls_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Butterfly_G40%2B_3-Star_Table_Tennis_Balls/Butterfly_G40%2B_3-Star_Table_Tennis_Balls_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Butterfly_G40%2B_3-Star_Table_Tennis_Balls/Butterfly_G40%2B_3-Star_Table_Tennis_Balls_5.jpg""]","180.00","STohCjU3upSuv2D","Butterfly G40+ 3-Star Table Tennis Balls",400,"38","1"
"379","{""size"": ""Size 5"", ""brand"": ""Adidas"", ""sport"": ""Soccer/Football"", ""category"": ""Sports Equipment"", ""construction"": ""Thermally Bonded Seamless""}","Write your own football history. This seamless, thermally bonded official match ball is designed for precision, speed, and consistent performance on the pitch.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Adidas_Al_Rihla_Official_Match_Ball/Adidas_Al_Rihla_Official_Match_Ball_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Adidas_Al_Rihla_Official_Match_Ball/Adidas_Al_Rihla_Official_Match_Ball_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Ball/Adidas_Al_Rihla_Official_Match_Ball/Adidas_Al_Rihla_Official_Match_Ball_5.jpg""]","3800.00","fLfPdCLQG2amje2","Adidas Al Rihla Official Match Ball",75,"38","1"
"380","{""brand"": ""Nike"", ""sport"": ""Running"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""Zoom Air Cushioning""}","A springy ride for every run. The Pegasus 40 brings back the responsive, neutral support you love, with improved comfort in sensitive areas of your foot like the arch and toes.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Nike_Air_Zoom_Pegasus_40/Nike_Air_Zoom_Pegasus_40_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Nike_Air_Zoom_Pegasus_40/Nike_Air_Zoom_Pegasus_40_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Nike_Air_Zoom_Pegasus_40/Nike_Air_Zoom_Pegasus_40_3.webp""]","3899.00","0V3SzMO2P2UTtJg","Nike Air Zoom Pegasus 40",150,"39","1"
"381","{""brand"": ""Adidas"", ""sport"": ""Running"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""Light BOOST Midsole""}","Experience epic energy with the lightest Ultraboost ever. Features the new Light BOOST midsole, providing superior cushioning, responsiveness, and reduced weight.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Adidas_Ultraboost_Light/Adidas_Ultraboost_Light_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Adidas_Ultraboost_Light/Adidas_Ultraboost_Light_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Adidas_Ultraboost_Light/Adidas_Ultraboost_Light_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Adidas_Ultraboost_Light/Adidas_Ultraboost_Light_5.jpg""]","5499.00","gYlrZcuyffSCPYT","Adidas Ultraboost Light",120,"39","1"
"382","{""brand"": ""Asics"", ""sport"": ""Road Running"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""PureGEL Technology""}","The GEL-NIMBUS 26 shoe's soft cushioning properties help you feel like you're landing on clouds. Engineered with PureGEL technology for lighter and softer landings.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Asics_Gel-Nimbus_26/Asics_Gel-Nimbus_26_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Asics_Gel-Nimbus_26/Asics_Gel-Nimbus_26_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Asics_Gel-Nimbus_26/Asics_Gel-Nimbus_26_4.jpg""]","5899.00","vwP8iQPdNXtg0GK","Asics Gel-Nimbus 26",85,"39","1"
"383","{""brand"": ""Hoka"", ""sport"": ""Running"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""CMEVA Foam Midsole""}","The award-winning Clifton franchise returns, lighter and more cushioned than ever before. Eliminating weight while adding 3mm in stack height for a revitalized underfoot experience.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Hoka_Clifton_9/Hoka_Clifton_9_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Hoka_Clifton_9/Hoka_Clifton_9_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Hoka_Clifton_9/Hoka_Clifton_9_5.jpg""]","4999.00","qY4yXymKH3U46ZO","Hoka Clifton 9",200,"39","1"
"384","{""brand"": ""Under Armour"", ""sport"": ""Basketball"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""UA Flow Grip""}","Change directions fast. UA Flow cushioning is totally rubberless, making these shoes incredibly light and ridiculously grippy for sudden stops and starts on the court.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Under_Armour_Curry_Flow_10/Under_Armour_Curry_Flow_10_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Under_Armour_Curry_Flow_10/Under_Armour_Curry_Flow_10_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Under_Armour_Curry_Flow_10/Under_Armour_Curry_Flow_10_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Under_Armour_Curry_Flow_10/Under_Armour_Curry_Flow_10_5.jpg""]","4699.00","5wgSrnD9aEKuytE","Under Armour Curry Flow 10",60,"39","1"
"385","{""brand"": ""New Balance"", ""sport"": ""Running"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""Fresh Foam X""}","If New Balance made only one running shoe, it would be the 1080. It represents the pinnacle of their running lineup, combining top-of-the-line performance with ultimate comfort.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/New_Balance_Fresh_Foam_X_1080v13/New_Balance_Fresh_Foam_X_1080v13_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/New_Balance_Fresh_Foam_X_1080v13/New_Balance_Fresh_Foam_X_1080v13_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/New_Balance_Fresh_Foam_X_1080v13/New_Balance_Fresh_Foam_X_1080v13_5.jpg""]","5299.00","P2hNa7mcGedMbvZ","New Balance Fresh Foam X 1080v13",110,"39","1"
"386","{""brand"": ""Salomon"", ""sport"": ""Trail Running"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""Mud Contagrip Outsole""}","The legendary trail running shoe, updated. Lighter and with an even more powerful, grippy connection to the ground. Perfect for muddy, soft, and rugged terrains.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Salomon_Speedcross_6/Salomon_Speedcross_6_1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Salomon_Speedcross_6/Salomon_Speedcross_6_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Salomon_Speedcross_6/Salomon_Speedcross_6_4.jpg""]","4499.00","GGoZH14dtfntrRM","Salomon Speedcross 6",95,"39","1"
"387","{""brand"": ""Reebok"", ""sport"": ""Cross Training"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""Lift and Run Chassis""}","One of the lightest and most breathable Nano iterations yet. Crafted with enhanced stability and support for weightlifting, high-impact cardio, and everything in between.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Reebok_Nano_X4/Reebok_Nano_X4_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Reebok_Nano_X4/Reebok_Nano_X4_2.PNG""]","3999.00","N3qzab3LB6PmlNU","Reebok Nano X4",140,"39","1"
"388","{""brand"": ""Puma"", ""sport"": ""Running"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""NITRO Foam""}","An all-in-one neutral running shoe for any distance. Featuring advanced NITRO foam technology for superior responsiveness and cushioning in a lightweight package.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Puma_Velocity_Nitro_3/Puma_Velocity_Nitro_3_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Puma_Velocity_Nitro_3/Puma_Velocity_Nitro_3_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Puma_Velocity_Nitro_3/Puma_Velocity_Nitro_3_5.webp""]","3799.00","F0hyls3u09xniuC","Puma Velocity Nitro 3",175,"39","1"
"389","{""brand"": ""Nike"", ""sport"": ""Weightlifting / Training"", ""gender"": ""Unisex"", ""category"": ""Sports Shoes"", ""specialFeature"": ""Hyperlift Plate""}","The ultimate training shoe. Featuring a larger Hyperlift plate and added rubber wrap, the Metcon 9 is designed to handle heavy lifting, rope climbs, and intense workouts.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Nike_Metcon_9/Nike_Metcon_9_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Nike_Metcon_9/Nike_Metcon_9_4.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Shoe/Nike_Metcon_9/Nike_Metcon_9_5.png""]","4299.00","Fo91qw6yQPlH7z1","Nike Metcon 9",130,"39","1"
"390","{""brand"": ""Bowflex"", ""category"": ""Strength Training"", ""weightRange"": ""2 - 24 kg"", ""equipmentType"": ""Adjustable Dumbbells"", ""specialFeature"": ""Dial Selection Mechanism""}","Replaces 15 sets of weights. Weights adjust from 2 to 24 kg with a simple turn of a dial, allowing you to rapidly switch from one exercise to the next.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Bowflex_SelectTech_552_Ayarlanabilir_Damb%C4%B1l/Bowflex_SelectTech_552_Ayarlanabilir_Damb%C4%B1l_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Bowflex_SelectTech_552_Ayarlanabilir_Damb%C4%B1l/Bowflex_SelectTech_552_Ayarlanabilir_Damb%C4%B1l_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Bowflex_SelectTech_552_Ayarlanabilir_Damb%C4%B1l/Bowflex_SelectTech_552_Ayarlanabilir_Damb%C4%B1l_3.jpg""]","12500.00","eKg2HFVMNscju7V","Bowflex SelectTech 552 Ayarlanabilir Dambıl",40,"40","1"
"391","{""brand"": ""Concept2"", ""monitor"": ""PM5 Performance Monitor"", ""category"": ""Cardio Equipment"", ""equipmentType"": ""Rowing Machine"", ""resistanceType"": ""Air Resistance""}","The standard for indoor rowing. Delivers an effective cardiovascular workout that will increase your fitness level and tone your physique.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Concept2_RowErg_K%C3%BCrek_Makinesi/Concept2_RowErg_K%C3%BCrek_Makinesi_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Concept2_RowErg_K%C3%BCrek_Makinesi/Concept2_RowErg_K%C3%BCrek_Makinesi_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Concept2_RowErg_K%C3%BCrek_Makinesi/Concept2_RowErg_K%C3%BCrek_Makinesi_3.png""]","35000.00","eoZXVXxGorCm6Dx","Concept2 RowErg Kürek Makinesi",15,"40","1"
"392","{""brand"": ""TRX"", ""category"": ""Bodyweight Training"", ""portability"": ""Highly Portable (Includes Travel Bag)"", ""equipmentType"": ""Suspension Trainer"", ""weightCapacity"": ""Up to 350 lbs (158 kg)""}","A comprehensive bodyweight training system that allows you to perform over 300 exercises to build muscle, burn fat, and improve flexibility anywhere.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/TRX_All-in-One_Suspension_Trainer/TRX_All-in-One_Suspension_Trainer_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/TRX_All-in-One_Suspension_Trainer/TRX_All-in-One_Suspension_Trainer_3.jpg""]","4500.00","uem4TJ7Zr7wyyJu","TRX All-in-One Suspension Trainer",80,"40","1"
"393","{""brand"": ""Xiaomi Kingsmith"", ""category"": ""Cardio Equipment"", ""maxSpeed"": ""12 km/h"", ""equipmentType"": ""Folding Treadmill"", ""specialFeature"": ""180-Degree Foldable Design""}","A fully foldable 2-in-1 treadmill and walking pad. Features an intelligent speed control system and a compact design that easily stores under a bed or sofa.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Xiaomi_Kingsmith_WalkingPad_R2_Pro/Xiaomi_Kingsmith_WalkingPad_R2_Pro_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Xiaomi_Kingsmith_WalkingPad_R2_Pro/Xiaomi_Kingsmith_WalkingPad_R2_Pro_3.jpg""]","14999.00","TPvMPXkktMj6WEw","Xiaomi Kingsmith WalkingPad R2 Pro",30,"40","1"
"394","{""brand"": ""Decathlon (Domyos)"", ""weight"": ""10 kg"", ""category"": ""Strength Training"", ""material"": ""Cast Iron with Rubber Base"", ""equipmentType"": ""Kettlebell""}","Perfect for a versatile full-body workout. Its wide, ergonomic handle provides a comfortable grip for one- or two-handed swings, snatches, and presses.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Decathlon_Domyos_10_kg_Kettlebell/Decathlon_Domyos_10_kg_Kettlebell_1.jpg""]","850.00","393ZqHuDMK1kklf","Decathlon Domyos 10 kg Kettlebell",120,"40","1"
"395","{""brand"": ""Lululemon"", ""category"": ""Yoga & Pilates"", ""material"": ""Polyurethane and Natural Rubber"", ""thickness"": ""5mm"", ""equipmentType"": ""Yoga Mat""}","A polyurethane top layer absorbs moisture to help you get a grip during sweaty practices, while the natural rubber base provides premium cushioning.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Lululemon_The_Reversible_Mat_5mm/Lululemon_The_Reversible_Mat_5mm_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Lululemon_The_Reversible_Mat_5mm/Lululemon_The_Reversible_Mat_5mm_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Lululemon_The_Reversible_Mat_5mm/Lululemon_The_Reversible_Mat_5mm_3.jpg""]","2500.00","IYsPDDN0fLCzifB","Lululemon The Reversible Mat 5mm",60,"40","1"
"396","{""brand"": ""Delta"", ""maxLoad"": ""100 kg"", ""category"": ""Strength Training"", ""installation"": ""Adjustable Tension (No Screws Required)"", ""equipmentType"": ""Pull-Up Bar""}","Easily turns any doorway into a personal gym. Ideal for pull-ups, chin-ups, and hanging leg raises without the need to drill holes in your door frame.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Delta_%C4%B0ki_Fonksiyonlu_Kap%C4%B1_Bar%C4%B1/Delta_%C4%B0ki_Fonksiyonlu_Kap%C4%B1_Bar%C4%B1_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Delta_%C4%B0ki_Fonksiyonlu_Kap%C4%B1_Bar%C4%B1/Delta_%C4%B0ki_Fonksiyonlu_Kap%C4%B1_Bar%C4%B1_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Delta_%C4%B0ki_Fonksiyonlu_Kap%C4%B1_Bar%C4%B1/Delta_%C4%B0ki_Fonksiyonlu_Kap%C4%B1_Bar%C4%B1_3.jpg""]","350.00","xIcZl2kgTssg5fK","Delta İki Fonksiyonlu Kapı Barı",200,"40","1"
"397","{""brand"": ""Voit"", ""display"": ""LCD (Time, Speed, Distance, Calories)"", ""category"": ""Cardio Equipment"", ""equipmentType"": ""Elliptical Trainer"", ""resistanceLevels"": ""8 Levels (Magnetic)""}","Provides a low-impact, full-body cardiovascular workout. Features a magnetic resistance system for smooth, quiet operation and a digital display to track progress.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Voit_LC-210_Eliptik_Bisiklet/Voit_LC-210_Eliptik_Bisiklet_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Voit_LC-210_Eliptik_Bisiklet/Voit_LC-210_Eliptik_Bisiklet_2.jpg""]","8500.00","GZSslnxF4uoxKat","Voit LC-210 Eliptik Bisiklet",25,"40","1"
"398","{""brand"": ""Cosfer"", ""category"": ""Resistance Training"", ""components"": ""5 Bands, 2 Handles, 2 Ankle Straps, 1 Door Anchor"", ""equipmentType"": ""Resistance Tube Set"", ""resistanceRange"": ""10 lbs to 50 lbs per band""}","A set of 5 color-coded resistance tubes ranging from extra light to extra heavy. Includes handles, ankle straps, and a door anchor for endless exercise variations.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Cosfer_5'li_Diren%C3%A7_Band%C4%B1_Seti/Cosfer_5'li_Diren%C3%A7_Band%C4%B1_Seti_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Cosfer_5'li_Diren%C3%A7_Band%C4%B1_Seti/Cosfer_5'li_Diren%C3%A7_Band%C4%B1_Seti_2.jpg""]","250.00","SMWmdrIStrtvnC1","Cosfer 5'li Direnç Bandı Seti",350,"40","1"
"399","{""brand"": ""Bowflex"", ""angles"": ""6 Positions (-20° to 90°)"", ""category"": ""Strength Training"", ""equipmentType"": ""Adjustable Weight Bench"", ""specialFeature"": ""Vertical Storage Capability""}","A versatile weight bench offering 6 different adjustment angles, including a 17-degree decline. Its space-saving design allows it to be stored vertically when not in use.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Bowflex_5.1S_Stowable_Bench/Bowflex_5.1S_Stowable_Bench_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Bowflex_5.1S_Stowable_Bench/Bowflex_5.1S_Stowable_Bench_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Fitness+Equipment/Bowflex_5.1S_Stowable_Bench/Bowflex_5.1S_Stowable_Bench_3.jpg""]","9500.00","7nYwxJnWR05WgHu","Bowflex 5.1S Stowable Bench",20,"40","1"
"400","{""brand"": ""Nike"", ""capacity"": ""60 Liters (Medium)"", ""category"": ""Sports Accessories"", ""gearType"": ""Gym Bag"", ""material"": ""100% Polyester""}","Keep all your training gear at hand. Features a spacious main compartment and a separate zippered shoe compartment that keeps your sweaty clothes or shoes isolated from your other gear.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Nike_Brasilia_9.5_Training_Duffel_Bag/Nike_Brasilia_9.5_Training_Duffel_Bag_1.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Nike_Brasilia_9.5_Training_Duffel_Bag/Nike_Brasilia_9.5_Training_Duffel_Bag_2.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Nike_Brasilia_9.5_Training_Duffel_Bag/Nike_Brasilia_9.5_Training_Duffel_Bag_3.png""]","1200.00","hVn0WpRNxHhNvvP","Nike Brasilia 9.5 Training Duffel Bag",250,"41","1"
"401","{""brand"": ""Garmin"", ""category"": ""Sports Electronics"", ""gearType"": ""GPS Running Watch"", ""batteryLife"": ""Up to 13 days (smartwatch mode)"", ""specialFeature"": ""AMOLED Display, HRV Status""}","A brilliant AMOLED touchscreen display brings your running metrics to life. Features advanced training metrics, recovery insights, and multi-band GPS for pinpoint accuracy.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Garmin_Forerunner_265_Smartwatch/Garmin_Forerunner_265_Smartwatch_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Garmin_Forerunner_265_Smartwatch/Garmin_Forerunner_265_Smartwatch_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Garmin_Forerunner_265_Smartwatch/Garmin_Forerunner_265_Smartwatch_3.jpg""]","16500.00","8UCG0OMEOJq4is7","Garmin Forerunner 265 Smartwatch",45,"41","1"
"402","{""brand"": ""Hydro Flask"", ""volume"": ""21 oz (621 ml)"", ""category"": ""Hydration"", ""gearType"": ""Insulated Water Bottle"", ""material"": ""18/8 Pro-Grade Stainless Steel""}","Keep your drinks ice cold for up to 24 hours or piping hot for up to 12 hours. Made with professional-grade stainless steel and TempShield double-wall vacuum insulation.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Hydro_Flask_Standard_Mouth_Water_Bottle/Hydro_Flask_Standard_Mouth_Water_Bottle_2.jpg""]","1100.00","qJaGJcx2I1PYec3","Hydro Flask Standard Mouth Water Bottle",180,"41","1"
